Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Age 11-60 Female,-0.008569192,0.01747844,-0.003283233,0.002671219,0.003711835,0.002439393,0.04807979,0.016063657
Age 11-60 Male,-0.002695056,0.018414842,-0.0028719,0.00283357,0.004794285,0.002530274,0.01909576,0.01679132
Age 60+All,-0.0921515,0.02297805,-0.0145973,0.003418282,-0.001939977,0.00337724,-0.02300938,0.02184288
Age 60+ Female,-0.131009,0.02590986,-0.02165995,0.003874906,-0.00072999,0.003739657,-0.04493743,0.02461829
Age 60+ Male,-0.03537389,0.02804949,-0.004447117,0.004147712,-0.003888713,0.004218226,0.008485475,0.026509967
All: LAG 12,-0.006681423,0.015039512,-0.002105688,0.00229746,0.001888109,0.002086522,0.03196124,0.01360206
Female,-0.01506611,0.01662277,-0.003364314,0.002525355,0.001532637,0.002317924,0.02128724,0.01520162
Male,0.002177928,0.017302413,-0.000729286,0.00265953,0.002220428,0.002387567,0.043692614,0.015475225
Warm All,0.01718482,0.0140016,0.00273178,0.002868838,0.001631898,0.001406384,-0.000606152,0.016352366
Warm Female,0.03003795,0.01771673,0.004486638,0.003634381,0.00298825,0.001773781,0.02546706,0.02102339
Warm Male,0.003456434,0.017931806,0.000899295,0.003670397,0.000144641,0.001806978,-0.02610341,0.02061638
Cold All,-0.01856155,0.01541073,-0.003354856,0.002200388,0.001581215,0.002489642,0.040870614,0.012999352
Cold Female,-0.03343831,0.01643931,-0.005044297,0.002335406,-0.000185349,0.002668335,0.02388022,0.01404632
Cold Male,-0.002048444,0.017161553,-0.001448071,0.002464819,0.003510546,0.002758057,0.0598068,0.01429477
Age 0-10 All,0.006878172,0.023748201,-0.000620402,0.003609177,0.003908637,0.003362723,0.1363316,0.0207137
Age 0-10 Female,-0.02523841,0.02738352,-0.00263739,0.004104783,-0.003906834,0.003961041,0.1190206,0.02378837
Age 0-10 Male,0.03243453,0.02591947,0.001036789,0.003980734,0.009708696,0.003608872,0.1503953,0.02275734
Age 11-60 All,0.000375556,0.015378067,-0.000976707,0.002363174,0.002048633,0.002105813,0.01719192,0.01399735
Age 11-60 Female,-0.00102402,0.01747835,-0.00171953,0.002672241,0.003098117,0.002409721,0.01679832,0.01604575
Age 11-60 Male,0.001760997,0.018256694,-9.89643E-05,0.002822794,0.000793099,0.002480708,0.01829709,0.01645551
Age 60+All,-0.072401121,0.023086392,-0.01049527,0.00343557,-0.00398296,0.003349125,-0.04783317,0.02177177
Age 60+ Female,-0.085833735,0.025996226,-0.013323358,0.003879435,-0.002577911,0.003691608,-0.073103202,0.025042145
Age 60+ Male,-0.05276681,0.02846386,-0.0063833,0.004213719,-0.006310497,0.004266623,-0.01187399,0.02607365
All: LAG 13,-0.01915803,0.01502494,-0.002471335,0.002284312,-0.001869632,0.002067687,0.003783079,0.013612253
Female,-0.0229616,0.01655153,-0.00333623,0.002511585,-0.001433856,0.002286369,0.009016895,0.014976557
Male,-0.01487661,0.01740646,-0.001479129,0.002652023,-0.002371113,0.002386193,-0.002252684,0.01579539
Warm All,-0.01018573,0.01389553,0.001951422,0.002811765,-0.003185476,0.001407293,-0.01851883,0.01632314
Warm Female,0.02013528,0.01722416,0.005611615,0.003474882,0.000385364,0.001748988,-0.002487402,0.020860458
Warm Male,-0.04424792,0.0181476,-0.002077872,0.003685129,-0.007240695,0.001834847,-0.03321377,0.02065812
Cold All,-0.0271442,0.01540284,-0.003773365,0.002182479,-0.001220114,0.002478784,0.01408294,0.01298061
Cold Female,-0.04242932,0.01647065,-0.00542963,0.002328401,-0.003310075,0.002659841,0.01706932,0.01378654
Cold Male,-0.009990175,0.017215122,-0.001900856,0.002445535,0.00108936,0.002759056,0.01052544,0.01462547
Age 0-10 All,-0.06170038,0.02419097,-0.008734361,0.003664944,-0.004201827,0.003350198,0.061904251,0.021249889
Age 0-10 Female,-0.05199908,0.02786691,-0.008246308,0.00417631,-0.001322604,0.003877514,0.086279762,0.023962669
Age 0-10 Male,-0.068659934,0.0264406,-0.0091386,0.004036173,-0.006156678,0.003654251,0.04275261,0.02366605
Age 11-60 All,-0.000512846,0.015320975,5.94878E-06,0.00234155,-0.000270817,0.002088913,0.002802532,0.013932249
Age 11-60 Female,-0.008934902,0.017355561,-0.001470493,0.002646705,-0.000290108,0.002382494,0.009728896,0.015780208
Age 11-60 Male,0.00956981,0.01832772,0.001796689,0.002808651,-0.000256344,0.002479239,-0.005709671,0.016672531
Age 60+All,-0.072621957,0.023325068,-0.007949239,0.003463608,-0.009878793,0.003363536,-0.078059324,0.021842743
Age 60+ Female,-0.067391609,0.026113448,-0.007578953,0.003905548,-0.008537586,0.003695762,-0.077253965,0.024731445
Age 60+ Male,-0.08103472,0.02871435,-0.008598766,0.0042161,-0.01208358,0.004277873,-0.080184818,0.026555031
All: LAG 14,-0.02935837,0.01493645,-0.004837202,0.002280471,-0.000654797,0.002053171,-0.00145607,0.0134621
Female,-0.03169678,0.01644206,-0.00510902,0.002498209,-0.000889157,0.002285748,-0.003082514,0.014924263
Male,-0.02687381,0.01737195,-0.004552215,0.002666785,-0.000403371,0.002357848,0.000326357,0.015532818
Warm All,0.037412915,0.013906088,0.009195663,0.00281616,0.001549355,0.001412287,0.041163825,0.01590518
Warm Female,0.055494099,0.01734032,0.007655286,0.003497276,0.006051096,0.001777172,0.05031437,0.02049459
Warm Male,0.01691677,0.01807104,0.010763174,0.003680484,-0.003206441,0.001816032,0.03222637,0.02000141
Cold All,-0.057596347,0.015366657,-0.007833282,0.002188556,-0.003137227,0.002462959,-0.004695314,0.012966426
Cold Female,-0.06585711,0.01633728,-0.007842444,0.002316702,-0.007108936,0.002640252,-0.008475865,0.013838587
Cold Male,-0.048356125,0.017289348,-0.007854599,0.002473663,0.001252381,0.002743819,-0.000470662,0.014514879
Age 0-10 All,-0.071029832,0.02387019,-0.009527644,0.003634748,-0.005932714,0.003290687,0.02604842,0.02131304
Age 0-10 Female,-0.083715973,0.027438592,-0.01191777,0.004113985,-0.005013978,0.003880091,0.003988087,0.024224265
Age 0-10 Male,-0.06067975,0.02626678,-0.007589586,0.004046069,-0.006355745,0.003554392,0.04424322,0.02363294
Age 11-60 All,-0.009031668,0.015297839,-0.002750572,0.002347391,0.002293915,0.00208577,0.001464827,0.013728006
Age 11-60 Female,-0.008450939,0.017315268,-0.002437828,0.002644492,0.001913657,0.002390308,0.005857448,0.015689848
Age 11-60 Male,-0.01011412,0.01836013,-0.003183234,0.002833145,0.00268823,0.002466439,-0.003627162,0.01629001
Age 60+All,-0.089198885,0.023259934,-0.009933762,0.003459875,-0.011877393,0.003336435,-0.056796675,0.021728118
Age 60+ Female,-0.100398833,0.025985701,-0.011632532,0.003891248,-0.012265113,0.003666703,-0.05656504,0.02440786
Age 60+ Male,-0.07157287,0.02875416,-0.007324205,0.004229452,-0.011298498,0.00424184,-0.05825555,0.02665804
