Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 Female,0.02714106,0.02567418,1.027512733,0.977086267,1.080542,-0.47026651,0.20828655,0.954061971,0.915897505,0.993817,0.006402322,0.003046786,1.085401236,1.005527173,1.171620,0.008711326,0.003015834,1.058257427,1.018368558,1.099709
Age 11-60 Male,0.01601579,0.0270533,1.01614473,0.963667773,1.071479,-0.50990517,0.21947787,0.950287682,0.910275317,0.992059,0.005836339,0.003192043,1.077566372,0.994637594,1.167409,0.005028161,0.003201125,1.033223004,0.991933425,1.076231
Age 60+All,-0.1621764,0.0339028,0.8502912,0.795626131,0.908712,-0.76770219,0.266983186,0.92610263,0.878887019,0.975855,0.004989655,0.003942134,1.06595124,0.965573867,1.176763,-0.01573977,0.003809699,0.902751006,0.859981785,0.947647
Age 60+ Female,-0.2016318,0.03822614,0.817395838,0.75839188,0.880990,-1.456933,0.3061355,0.864422781,0.814080635,0.917878,0.014022064,0.004370272,1.196597867,1.072337704,1.335257,-0.02037401,0.00430474,0.875963317,0.829216954,0.925345
Age 60+ Male,-0.10628024,0.0414217,0.899172629,0.829056666,0.975219,0.2272658,0.3221785,1.022986796,0.960385602,1.089669,-0.009363004,0.004914347,0.887056633,0.784163614,1.003451,-0.009173612,0.00462953,0.942114485,0.888155277,0.999352
All: LAG 12,0.02366808,0.02202353,1.023950392,0.980690819,1.069118,-0.501478876,0.178778482,0.95108876,0.918339189,0.985006,0.003359368,0.00260987,1.043937801,0.977774207,1.114579,0.008161933,0.002579639,1.054485072,1.020393119,1.089716
Female,0.01101676,0.0242952,1.011077668,0.964059917,1.060389,-0.641203741,0.196037126,0.937892095,0.902538752,0.974630,0.003836664,0.002871999,1.050335145,0.977317787,1.128808,0.006867657,0.002846373,1.045651118,1.008412164,1.084265
Male,0.03736564,0.02540746,1.038072512,0.987643989,1.091076,-0.3427532,0.20764757,0.966305425,0.927767382,1.006444,0.002813581,0.00301774,1.036670191,0.961082309,1.118203,0.009602256,0.002979406,1.064403623,1.024758558,1.105582
Warm All,0.01877429,0.02141816,1.018951635,0.977061869,1.062637,0.07779495,0.25829077,1.007809834,0.958059403,1.060144,0.000641985,0.002294789,1.008251264,0.951843871,1.068001,0.001452513,0.003210724,1.009486044,0.969026529,1.051635
Warm Female,0.06579903,0.02700152,1.068012057,1.012959304,1.126057,0.1576615,0.325654,1.015891091,0.953074662,1.082848,0.006388971,0.00288403,1.085215765,1.009468833,1.166646,0.007480416,0.004072261,1.049824182,0.9967474,1.105727
Warm Male,-0.03151805,0.02755026,0.968973466,0.918037941,1.022735,0.00151757,0.3320058,1.000151769,0.937141139,1.067399,-0.005563091,0.0029599,0.931268573,0.864619688,1.003055,-0.004751388,0.004112149,0.969588017,0.920100109,1.021738
Cold All,0.02202369,0.02208722,1.022268002,0.978957292,1.067495,-0.598677242,0.167077852,0.941889114,0.911544393,0.973244,0.004758738,0.002702507,1.06280522,0.993135023,1.137363,0.00912808,0.002450444,1.061128028,1.028512788,1.094778
Cold Female,-0.006824112,0.023557991,0.993199119,0.948382123,1.040134,-0.756244218,0.177231347,0.927164364,0.895510112,0.959938,0.003366868,0.002864437,1.044038024,0.971642748,1.121827,0.0067066,0.002612525,1.044557029,1.010362656,1.079909
Cold Male,0.05468214,0.02461151,1.056204836,1.006464385,1.108404,-0.41860184,0.18747543,0.959003855,0.924404652,0.994898,0.006418307,0.0030325,1.085623341,1.00609346,1.171440,0.01188705,0.002736079,1.080329217,1.043320253,1.118651
Age 0-10 All,0.108639611,0.034595604,1.114760531,1.041677326,1.192971,-0.58417786,0.28304407,0.943255786,0.892352162,0.997063,0.005813932,0.004207596,1.07725736,0.969338074,1.197192,0.02723715,0.00399973,1.1936806,1.13437849,1.256083
Age 0-10 Female,0.05902183,0.03989227,1.060798398,0.9810155,1.147070,-0.79716081,0.31828789,0.923378474,0.867534058,0.982818,0.00250498,0.004861577,1.032583324,0.914019384,1.166527,0.02103378,0.004627294,1.146506589,1.080871699,1.216127
Age 0-10 Male,0.1491255,0.0378319,1.160818663,1.077857178,1.250166,-0.398896,0.315138,0.960895516,0.903339662,1.022119,0.008516917,0.004580669,1.115180793,0.994114104,1.250991,0.03230847,0.004381607,1.233684296,1.16670482,1.304509
Age 11-60 All,0.02436946,0.02256562,1.024668822,0.980336739,1.071006,-0.3978149,0.18317595,0.960999404,0.927109149,0.996129,0.002057635,0.002666131,1.026687631,0.96026099,1.097709,0.007253152,0.002667156,1.048274509,1.013252973,1.084507
Age 11-60 Female,0.02364038,0.02556639,1.023922029,0.973877509,1.076538,-0.50575877,0.20686512,0.950681791,0.91290684,0.990020,0.003291795,0.00302276,1.043035254,0.966861494,1.125210,0.007371807,0.003018076,1.049083311,1.009511406,1.090206
Age 11-60 Male,0.02514315,0.02690666,1.025461905,0.97278333,1.080993,-0.2684893,0.2192634,0.973508298,0.932557417,1.016257,0.000551004,0.003174638,1.007077781,0.92997975,1.090567,0.007167858,0.003188793,1.047693496,1.005983685,1.091133
Age 60+All,-0.118580525,0.033730832,0.888180292,0.831359509,0.948885,-0.914192479,0.269902991,0.91263501,0.865610506,0.962214,0.005516771,0.003928231,1.073167621,0.972449833,1.184317,-0.014818622,0.003858396,0.908172407,0.864609769,0.953930
Age 60+ Female,-0.119029271,0.038006942,0.887781814,0.824050984,0.956441,-1.163512845,0.306259306,0.890162468,0.838300955,0.945232,0.007508726,0.004363057,1.100882018,0.986740017,1.228227,-0.010845917,0.004336419,0.931929174,0.881840182,0.984863
Age 60+ Male,-0.118666242,0.041558417,0.888104163,0.818631906,0.963472,-0.5517314,0.32892834,0.946321288,0.88723704,1.009340,0.002449574,0.0049299,1.031851279,0.911807137,1.167700,-0.02080282,0.00479049,0.873525174,0.821807437,0.928498
All: LAG 13,0.005790196,0.022023908,1.005806992,0.963313222,1.050175,-0.587188435,0.176545749,0.942971855,0.910900316,0.976173,0.001002948,0.002566712,1.012920492,0.949750523,1.080292,0.006282024,0.002578363,1.041678293,1.008016775,1.076464
Female,-0.00113577,0.02420381,0.998864875,0.952585666,1.047392,-0.661750363,0.193950563,0.935967022,0.90105467,0.972232,0.001493964,0.002817609,1.01930675,0.949741501,1.093967,0.005671267,0.002826263,1.037551111,1.000857012,1.075591
Male,0.01371276,0.02559435,1.013807211,0.964204215,1.065962,-0.5013891,0.2051735,0.951097298,0.913608701,0.990124,0.000426873,0.002985552,1.005478929,0.932918388,1.083683,0.006991815,0.003008441,1.046495327,1.007144661,1.087383
Warm All,0.01289797,0.02125187,1.012981508,0.971653815,1.056067,0.41364392,0.25061807,1.042231817,0.992273256,1.094706,-0.001213221,0.002249817,0.984590728,0.930556358,1.041763,0.004185997,0.003098556,1.027582525,0.987808305,1.068958
Warm Female,0.06329861,0.02618309,1.065344914,1.012051798,1.121444,0.63550913,0.31012704,1.065613738,1.002769842,1.132396,0.003599689,0.002764979,1.047154012,0.976977386,1.122371,0.008713829,0.003807674,1.058274645,1.008163261,1.110877
Warm Male,-0.04400291,0.02794067,0.956951173,0.905954112,1.010819,0.1680537,0.328024,1.016947375,0.953622552,1.084477,-0.006810831,0.002964127,0.916513358,0.850830239,0.987267,-0.00077535,0.004089523,0.994972903,0.944461554,1.048186
Cold All,0.0014382,0.02212669,1.001439235,0.958936796,1.045825,-0.7409746,0.1647233,0.92858119,0.89908003,0.959050,0.002678422,0.002670706,1.034878265,0.967810601,1.106594,0.006543906,0.002455346,1.043452982,1.011317849,1.076609
Cold Female,-0.02271929,0.02362639,0.97753685,0.933301467,1.023869,-0.8492628,0.1755777,0.91858,0.887506433,0.950742,0.00154943,0.00284515,1.020030679,0.949759562,1.095501,0.005050468,0.002611138,1.033372827,0.99956224,1.068327
Cold Male,0.02898911,0.02478071,1.029413384,0.980609383,1.080646,-0.618080485,0.184839546,0.940063316,0.906615721,0.974745,0.003999101,0.002997382,1.052521267,0.976276116,1.134721,0.008273829,0.002765999,1.055252303,1.018714014,1.093101
Age 0-10 All,0.02086233,0.03536896,1.02108147,0.952694654,1.094377,-1.330196,0.2866846,0.875447933,0.827612871,0.926048,0.008035272,0.004125719,1.10832679,0.999345658,1.229193,0.01778695,0.004122068,1.122563798,1.065133378,1.183091
Age 0-10 Female,0.02109915,0.04057674,1.021323311,0.943243076,1.105867,-1.589686,0.3282509,0.853023143,0.79987023,0.909708,0.01069177,0.00472541,1.146661476,1.018472107,1.290985,0.013754091,0.004716158,1.093519716,1.029751734,1.161237
Age 0-10 Male,0.02129585,0.03874861,1.021524225,0.946815126,1.102128,-1.134744297,0.314281388,0.892727023,0.839395254,0.949447,0.006192611,0.004525863,1.0824916,0.966301453,1.212653,0.02093506,0.004533833,1.145771134,1.081465275,1.213901
Age 11-60 All,0.03118193,0.02246024,1.031673179,0.987241943,1.078104,-0.42007845,0.18094954,0.958862258,0.925451128,0.993480,0.000512526,0.002623783,1.006581899,0.942456858,1.075070,0.008581653,0.002639395,1.057365825,1.022402093,1.093525
Age 11-60 Female,0.02270525,0.02537405,1.022964976,0.973334097,1.075127,-0.49978656,0.20351246,0.951249728,0.914052656,0.989961,0.001141763,0.002965028,1.014721881,0.941979228,1.093082,0.008711809,0.002970313,1.05826075,1.018962518,1.099075
Age 11-60 Male,0.04139002,0.02697477,1.042258528,0.988585121,1.098846,-0.3208673,0.2183027,0.968422587,0.927860334,1.010758,-0.000251422,0.003147498,0.996786971,0.921103721,1.078689,0.008395095,0.00318929,1.056084412,1.01403413,1.099878
Age 60+All,-0.1690467,0.03435596,0.844469466,0.789477155,0.903292,-0.44951045,0.26327762,0.956044284,0.907961358,1.006674,-0.006256838,0.003937095,0.923035553,0.83622182,1.018862,-0.02236627,0.003990611,0.864692994,0.821830476,0.909791
Age 60+ Female,-0.14461638,0.038472043,0.865354197,0.802501476,0.933130,-0.4939419,0.3020752,0.951805863,0.897088348,1.009861,-0.00616724,0.004371854,0.924094748,0.82809968,1.031218,-0.016530616,0.004467817,0.898122322,0.8484289,0.950726
Age 60+ Male,-0.2061175,0.04232183,0.813737457,0.74896106,0.884116,-0.3963865,0.3122983,0.961136683,0.904069431,1.021806,-0.00598584,0.004907626,0.926242915,0.818942608,1.047602,-0.0313059,0.004940565,0.815879709,0.76610875,0.868884
All: LAG 14,-0.008644162,0.021780216,0.991393091,0.949961914,1.034631,-0.7889222,0.1755267,0.924139523,0.892886815,0.956486,0.003967872,0.002528954,1.052100626,0.987422135,1.121016,0.003999109,0.002548967,1.026335004,0.993541316,1.060211
Female,-0.01683197,0.02403846,0.983308896,0.938054385,1.030747,-0.7829492,0.1920643,0.924691676,0.890529078,0.960165,0.003552008,0.002790097,1.046515111,0.975766219,1.122394,0.002847713,0.002822558,1.018682509,0.982702102,1.055980
Male,0.000351341,0.025250211,1.000351403,0.952048717,1.051105,-0.79739535,0.20565689,0.923356817,0.886877612,0.961336,0.004445198,0.002934242,1.058548399,0.983423204,1.139413,0.00527172,0.002945806,1.034860029,0.996741931,1.074436
Warm All,0.069769318,0.020846584,1.072260801,1.029331964,1.116980,1.130203,0.2478665,1.119654662,1.066559947,1.175392,0.00050208,0.002244108,1.006447319,0.951349708,1.064736,0.011021274,0.002990223,1.074266691,1.034111744,1.115981
Warm Female,0.101543055,0.026200817,1.106877574,1.051470282,1.165205,1.177644646,0.304322305,1.124979108,1.0598393,1.194123,0.008381327,0.002785991,1.113247017,1.038093693,1.193841,0.01198639,0.003829215,1.081027021,1.029555686,1.135072
Warm Male,0.03532535,0.02689939,1.035956702,0.982753007,1.092041,1.079559719,0.328848742,1.113998697,1.044461685,1.188165,-0.00813417,0.002935243,0.901119521,0.837146033,0.969982,0.010174902,0.003781984,1.068372928,1.018116536,1.121110
Cold All,-0.03445173,0.0221195,0.966134974,0.925143933,1.008942,-1.013969,0.1647773,0.903574333,0.874858386,0.933233,0.006308105,0.002649656,1.084093056,1.014371465,1.158607,0.002851799,0.002452805,1.018709565,0.987368415,1.051046
Cold Female,-0.05420604,0.02354882,0.947236918,0.904510173,0.991982,-1.010566,0.1745503,0.903881872,0.873481386,0.935340,0.002480367,0.002813743,1.032258064,0.96190221,1.107760,0.001473941,0.002612499,1.009626658,0.97657608,1.043796
Cold Male,-0.01209836,0.02482626,0.987974531,0.941051107,1.037238,-1.018802,0.1862635,0.903137741,0.870760905,0.936718,0.010757163,0.002982068,1.147621668,1.06489645,1.236773,0.004401092,0.002753306,1.029020211,0.993550865,1.065756
Age 0-10 All,0.01070572,0.0345126,1.010763231,0.944651714,1.081502,-1.383604,0.2793763,0.870784804,0.824384563,0.919797,0.00931146,0.004067447,1.126580218,1.017290355,1.247611,0.014790703,0.004039983,1.100912707,1.045682922,1.159060
Age 0-10 Female,-0.02033984,0.03966578,0.979865619,0.906572051,1.059085,-1.710206,0.3142143,0.842804212,0.792465266,0.896341,0.010227961,0.004692717,1.139874195,1.013274349,1.282292,0.010920518,0.004626506,1.073563369,1.012114473,1.138743
Age 0-10 Male,0.03512946,0.03796161,1.035753789,0.96148598,1.115758,-1.109574546,0.313037272,0.894976825,0.841715877,0.951608,0.00870334,0.004461592,1.117845031,0.999470472,1.250240,0.01791242,0.00446499,1.123479684,1.061355386,1.189240
Age 11-60 All,0.01368286,0.02231367,1.013776899,0.970395137,1.059098,-0.667143418,0.181264134,0.935462386,0.902810944,0.969295,0.004461471,0.002586309,1.058768911,0.992251683,1.129745,0.005191967,0.002626024,1.034323702,1.000292282,1.069513
Age 11-60 Female,0.01289881,0.0253284,1.012982358,0.963922045,1.064540,-0.576081056,0.203888825,0.944019831,0.907038561,0.982509,0.004073753,0.002937924,1.05352748,0.978668212,1.134113,0.004778434,0.002997533,1.03154721,0.9928966,1.071702
Age 11-60 Male,0.01420913,0.02669257,1.01431056,0.962608678,1.068789,-0.78168125,0.219327275,0.92480893,0.885895509,0.965432,0.004926545,0.003091147,1.065090504,0.985613568,1.150976,0.005657152,0.003121884,1.037455923,0.997003185,1.079550
Age 60+All,-0.1633812,0.03438551,0.849267386,0.793916649,0.908477,-0.51555286,0.26200836,0.949751141,0.902209139,0.999798,-0.005761183,0.003905176,0.928910261,0.842218163,1.024526,-0.01603555,0.003909993,0.901017071,0.857233971,0.947036
Age 60+ Female,-0.1605889,0.03838458,0.851642109,0.789920733,0.918186,-0.71412376,0.29797078,0.931077859,0.878258202,0.987074,-0.004638124,0.004337208,0.942359929,0.845201802,1.050687,-0.012804005,0.004355638,0.920143141,0.870474459,0.972646
Age 60+ Male,-0.1679251,0.04253527,0.845417154,0.777793488,0.918920,-0.2255684,0.3146207,0.977695663,0.919226708,1.039884,-0.007719404,0.004870392,0.905916291,0.801719273,1.023655,-0.02103104,0.00485655,0.872230321,0.819898926,0.927902
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,-0.050917702,0.015329727,0.926467277,0.885638921,0.969178,-0.009023526,0.002352729,0.92366389,0.886932057,0.961917,-7.76E-05,0.00213448,0.998526889,0.922228522,1.081138,0.03037627,0.01473018,1.037124027,1.001807773,1.073685
Female,-0.04184976,0.01672215,0.939155098,0.894099904,0.986481,-0.007569054,0.002550037,0.935562174,0.89530511,0.977629,0.000488313,0.002338984,1.009321121,0.925125554,1.101179,0.0348602,0.01611189,1.042719537,1.003944835,1.082992
Male,-0.061572564,0.017677003,0.911777903,0.865602715,0.960416,-0.0107569,0.002734635,0.909681519,0.867770757,0.953616,-0.000767191,0.002444306,0.985529096,0.899782164,1.079447,0.02522011,0.01690405,1.030726746,0.990550734,1.072532
Warm All,0.01297218,0.01362095,1.019648816,0.979623149,1.061310,0.002036828,0.002931096,1.018085687,0.967895204,1.070879,0.001329246,0.001348018,1.0255773,0.975364027,1.078376,0.02157026,0.01742633,1.02622222,0.985011053,1.069158
Warm Female,0.02091278,0.01698435,1.031866368,0.981606446,1.084700,0.005422304,0.003625567,1.048873022,0.985291735,1.116557,0.000984007,0.001683218,1.018872,0.956966489,1.084782,0.03916235,0.02186836,1.04811658,0.995570278,1.103436
Warm Male,0.003758299,0.017604438,1.005653369,0.954927747,1.059074,-0.001948225,0.003820216,0.983001749,0.920318507,1.049954,0.001698251,0.001739432,1.032792986,0.968013081,1.101908,0.001773233,0.022389697,1.002130145,0.950722851,1.056317
Cold All,-0.06977733,0.01603501,0.900625286,0.859152428,0.944100,-0.01023826,0.002271753,0.913842823,0.878727989,0.950361,-0.00121274,0.002701808,0.977221381,0.883682548,1.080661,0.03502636,0.01429728,1.042927468,1.008439846,1.078595
Cold Female,-0.05992807,0.016826739,0.914029799,0.869912439,0.960385,-0.009048375,0.00237146,0.923461934,0.886451697,0.962017,0.000217269,0.002845677,1.004136643,0.903169622,1.116391,0.037256,0.01506104,1.045721628,1.009326861,1.083429
Cold Male,-0.0812499,0.01794693,0.885259152,0.839760267,0.933223,-0.0116399,0.002558468,0.902640321,0.863674276,0.943364,-0.002883991,0.003004012,0.946678413,0.846482936,1.058734,0.03263531,0.01589537,1.039939327,1.001778041,1.079554
Age 0-10 All,-0.068395321,0.024036106,0.902494231,0.840919676,0.968577,-0.01129969,0.003711115,0.905346739,0.84921186,0.965192,-0.002132063,0.003396199,0.960300333,0.846213449,1.089768,0.03573741,0.02297702,1.043817736,0.98890495,1.101780
Age 0-10 Female,-0.083109764,0.027419538,0.882792901,0.814420804,0.956905,-0.013990437,0.004176047,0.88416123,0.822715928,0.950196,-0.001038265,0.003924211,0.98046627,0.847160887,1.134748,0.07370591,0.025844823,1.09247645,1.02804616,1.160945
Age 0-10 Male,-0.05760764,0.02629174,0.917216756,0.848988893,0.990928,-0.009230752,0.004103472,0.921981042,0.858982008,0.989601,-0.002893732,0.003677752,0.946503218,0.825356064,1.085433,0.005849125,0.025398864,1.007043641,0.948646376,1.069036
Age 11-60 All,-0.048414902,0.015705581,0.929951957,0.887988256,0.973899,-0.007974216,0.002414724,0.932232436,0.894203179,0.971879,-0.001343457,0.00215962,0.974797343,0.899469682,1.056433,0.02572377,0.01507314,1.031349897,0.995426987,1.068569
Age 11-60 Female,-0.03880365,0.01763888,0.943456071,0.895776999,0.993673,-0.005971745,0.002694733,0.948805593,0.905715436,0.993946,-0.001767411,0.002442048,0.966976768,0.88291824,1.059038,0.02604151,0.01704222,1.031743214,0.991205411,1.073939
Age 11-60 Male,-0.060385596,0.018654227,0.913402726,0.864657485,0.964896,-0.010496316,0.002891094,0.911769939,0.867418977,0.958389,-0.000909714,0.002540757,0.982863955,0.894131559,1.080402,0.02522625,0.01774261,1.03073434,0.988606287,1.074658
Age 60+All,-0.04535767,0.02265012,0.934226369,0.874041119,0.998556,-0.011895309,0.003422693,0.900613826,0.848985367,0.955382,0.009717079,0.003307305,1.202766718,1.063388452,1.360413,0.04972538,0.02183582,1.061486682,1.008347253,1.117427
Age 60+ Female,-0.01896385,0.02514087,0.971954997,0.90270458,1.046518,-0.009266605,0.003815483,0.921690197,0.862987066,0.984387,0.013581404,0.003626448,1.294399235,1.130881879,1.481560,0.04078007,0.0244199,1.050153227,0.991536498,1.112235
Age 60+ Male,-0.08615112,0.02808649,0.878774742,0.809125729,0.954419,-0.015885856,0.004220122,0.869536009,0.808492241,0.935189,0.0033355,0.004187474,1.065425766,0.911588104,1.245225,0.0624549,0.0267124,1.077825817,1.012192039,1.147715
All: LAG 1,-0.047031458,0.015018464,0.931883766,0.891632282,0.973952,-0.008440377,0.002307011,0.928416049,0.892198495,0.966104,0.000127021,0.002135455,1.002416314,0.925787136,1.085388,0.02888537,0.01463141,1.035270188,1.000249399,1.071517
Female,-0.048578739,0.016428167,0.929723445,0.885886076,0.975730,-0.008724287,0.002511268,0.926099382,0.886842324,0.967094,0.000350193,0.002354673,1.006675852,0.92216201,1.098935,0.02334428,0.01618644,1.028409194,0.989993035,1.068316
Male,-0.04568872,0.017219022,0.933762571,0.887668422,0.982250,-0.008161447,0.002660689,0.930697724,0.888951769,0.974404,-0.00016724,0.002423781,0.996827483,0.910793424,1.090988,0.03451194,0.01655157,1.042283863,1.002488126,1.083659
Warm All,0.03294879,0.01368717,1.050664882,1.009225197,1.093806,0.009351522,0.002909883,1.085774322,1.032624616,1.141660,0.001020693,0.001356859,1.019582436,0.969343479,1.072425,0.07411304,0.01668764,1.093010317,1.050941384,1.136763
Warm Female,0.02632605,0.01719352,1.040279134,0.989001062,1.094216,0.007978165,0.003624807,1.072731127,1.007716803,1.141940,0.000479794,0.00171481,1.009157764,0.946728011,1.075704,0.066864057,0.021232433,1.083543695,1.030761847,1.139028
Warm Male,0.03935305,0.01756705,1.060806614,1.007409765,1.117034,0.010861098,0.00377155,1.10029427,1.030996663,1.174250,0.001475076,0.001730437,1.02842288,0.964240022,1.096878,0.079885684,0.021163325,1.100608073,1.047165176,1.156778
Cold All,-0.06946726,0.01559071,0.901044268,0.860675634,0.943306,-0.01063825,0.002231965,0.910631832,0.876241508,0.946372,-0.000354978,0.002668346,0.993278112,0.899322311,1.097050,0.02386618,0.01433358,1.029053467,0.994939683,1.064337
Cold Female,-0.06702362,0.01640786,0.904353071,0.861763388,0.949048,-0.01048579,0.002341397,0.911854399,0.875763355,0.949433,0.000685846,0.002821391,1.013116348,0.912070922,1.125356,0.01977706,0.01525975,1.024016328,0.987915155,1.061437
Cold Male,-0.07259596,0.01733088,0.89682553,0.852274409,0.943705,-0.01085287,0.002490558,0.908913584,0.870695988,0.948809,-0.001564521,0.002945151,0.97071157,0.869877117,1.083235,0.02815486,0.01570633,1.034363056,0.996849517,1.073288
Age 0-10 All,-0.04687419,0.02318428,0.932103625,0.8706867,0.997853,-0.008037735,0.003588169,0.931711494,0.875797125,0.991196,-0.000997809,0.003369067,0.981220209,0.865522052,1.112384,0.062810264,0.0224031,1.07828554,1.022939377,1.136626
Age 0-10 Female,-0.04624847,0.02612588,0.932978889,0.863999756,1.007465,-0.008336022,0.004024662,0.929269028,0.866949662,0.996068,0.000215762,0.003874451,1.004107892,0.869197352,1.159958,0.0580804,0.02492347,1.072182703,1.01113805,1.136913
Age 0-10 Male,-0.04801437,0.02537927,0.930510838,0.863607748,1.002597,-0.00792397,0.003941475,0.932644727,0.8713483,0.998253,-0.001864479,0.003630803,0.965195024,0.843128244,1.104934,0.066417253,0.024785023,1.082962892,1.021637089,1.147970
Age 11-60 All,-0.04134673,0.015394386,0.939864,0.898274489,0.983379,-0.007329297,0.00236992,0.937538164,0.89998769,0.976655,-0.000164583,0.002156333,0.996877807,0.919956477,1.080231,0.02853203,0.01492537,1.034831318,0.999134341,1.071804
Age 11-60 Female,-0.049223637,0.017375176,0.928824514,0.882568853,0.977504,-0.008250653,0.002661814,0.929967401,0.888236969,0.973658,-0.001012387,0.002455764,0.980948466,0.895218009,1.074889,0.02230723,0.01716885,1.027130175,0.986479771,1.069456
Age 11-60 Male,-0.0321724,0.01814637,0.952887339,0.90338277,1.005105,-0.006217611,0.002810964,0.946754957,0.901947934,0.993788,0.000753031,0.002512708,1.014410432,0.923794479,1.113915,0.03503451,0.01720981,1.042937668,1.001565162,1.086019
Age 60+All,-0.07725743,0.022347128,0.890576614,0.833945938,0.951053,-0.01453012,0.003356376,0.879972118,0.830476348,0.932418,0.003699011,0.003352661,1.072809823,0.946890438,1.215474,-0.02287937,0.02266135,0.972918226,0.922419897,1.026181
Age 60+ Female,-0.04570109,0.02480533,0.933745245,0.86807314,1.004386,-0.011080676,0.003729637,0.907093317,0.850578368,0.967363,0.008208053,0.003684085,1.168771278,1.018934712,1.340642,-0.01400635,0.02508352,0.98333284,0.926997826,1.043091
Age 60+ Male,-0.1262312,0.02767332,0.82749948,0.762840463,0.897639,-0.01988113,0.004153574,0.839495684,0.781457285,0.901845,-0.003627644,0.004229186,0.933396462,0.797383033,1.092610,-0.03736324,0.02822814,0.956154385,0.894734303,1.021791
All: LAG 2,-0.03625756,0.01504031,0.947066146,0.906100682,0.989884,-0.006377477,0.002285943,0.945423979,0.908873151,0.983445,6.98E-05,0.002188509,1.00132688,0.922955669,1.086353,0.043298583,0.014836408,1.053331817,1.017209474,1.090737
Female,-0.04335361,0.01647489,0.937038963,0.892734021,0.983543,-0.006969008,0.002493568,0.940515387,0.900922238,0.981849,-0.001304311,0.002410215,0.975522642,0.891777769,1.067132,0.04017915,0.01620472,1.04939623,1.010152671,1.090164
Male,-0.02826279,0.01716701,0.958491883,0.911316343,1.008110,-0.005684472,0.002622934,0.95120721,0.909133147,0.995228,0.001554057,0.002481967,1.02996733,0.939036088,1.129704,0.046814493,0.016988587,1.057785309,1.016352497,1.100907
Warm All,0.0578011,0.0136495,1.090571259,1.047673635,1.135225,0.01725919,0.002823582,1.164021561,1.108690656,1.222114,0.000941974,0.001379503,1.018058626,0.967078908,1.071726,0.09048784,0.01638544,1.114700109,1.072558433,1.158498
Warm Female,0.059919245,0.017290615,1.094041752,1.039816712,1.151095,0.01718758,0.003566308,1.163288263,1.093888767,1.237091,0.001321023,0.001739323,1.02541708,0.961103715,1.094034,0.1010782,0.02081566,1.128956596,1.075015852,1.185604
Warm Male,0.055006782,0.017429533,1.086009721,1.031761304,1.143110,0.01713504,0.003624757,1.162750538,1.092281407,1.237766,0.000555055,0.001767047,1.010601851,0.946240243,1.079341,0.07922927,0.020891325,1.099741469,1.047010256,1.155128
Cold All,-0.06297104,0.01564835,0.909867258,0.868956069,0.952705,-0.009482338,0.002217528,0.919942074,0.885420596,0.955810,-0.000363383,0.002765911,0.993119503,0.895917629,1.100867,0.03679273,0.0146078,1.045140448,1.009841846,1.081673
Cold Female,-0.07028671,0.01646128,0.899937408,0.857421004,0.944562,-0.009892555,0.002328994,0.916627153,0.880535554,0.954198,-0.003006623,0.002916138,0.944475212,0.847281054,1.052819,0.0326885,0.01533355,1.040005706,1.003166694,1.078198
Cold Male,-0.054497433,0.017337777,0.921505854,0.875710945,0.969696,-0.008969957,0.002462555,0.924099415,0.885670964,0.964195,0.00255511,0.003054064,1.049744803,0.936892948,1.176190,0.04148992,0.01621307,1.05104815,1.011722945,1.091902
Age 0-10 All,-0.02905106,0.02300635,0.957359227,0.894746126,1.024354,-0.004183093,0.003488147,0.963858077,0.907578897,1.023627,-0.002276479,0.003474831,0.957668972,0.841427178,1.089969,0.07173584,0.02290849,1.089896795,1.032726342,1.150232
Age 0-10 Female,-0.06045757,0.02624244,0.913304119,0.845489839,0.986558,-0.007330193,0.003941158,0.937530772,0.875918007,1.003477,-0.007740219,0.003996532,0.863238589,0.74386552,1.001768,0.04479423,0.02560626,1.05522401,0.993548056,1.120729
Age 0-10 Male,-0.005207736,0.024931823,0.992218827,0.922091183,1.067680,-0.001685419,0.003808619,0.985277761,0.922633916,1.052175,0.001689888,0.003749645,1.032628891,0.898050561,1.187375,0.09354565,0.025271334,1.118797872,1.054236283,1.187313
Age 11-60 All,-0.03239824,0.01540552,0.952564593,0.910383273,0.996700,-0.005477992,0.002353836,0.952937148,0.915023718,0.992421,-0.000560519,0.002201323,0.989406648,0.911533321,1.073933,0.041348712,0.015074216,1.050870065,1.014264682,1.088797
